alpha3,sex,year,life_expectancy
ESP,men,2009,78.8
ESP,men,2010,79.2
ESP,men,2011,79.5
ESP,men,2012,79.5
ESP,men,2013,80.2
ESP,men,2014,80.4
ESP,men,2015,80.1
ESP,men,2016,80.5
ESP,men,2017,80.6
ESP,men,2018,80.7
ESP,men,2019,81.1
ESP,men,2020,79.7
ESP,everyone,1960,69.8
ESP,everyone,1970,72
ESP,everyone,1975,73.4
ESP,everyone,1976,73.7
ESP,everyone,1977,74.2
ESP,everyone,1978,74.4
ESP,everyone,1979,74.9
ESP,everyone,1980,75.4
ESP,everyone,1981,75.7
ESP,everyone,1982,76.3
ESP,everyone,1983,76
ESP,everyone,1984,76.4
ESP,everyone,1985,76.4
ESP,everyone,1986,76.7
ESP,everyone,1987,76.9
ESP,everyone,1988,76.9
ESP,everyone,1989,77
ESP,everyone,1990,77
ESP,everyone,1991,77.1
ESP,everyone,1992,77.6
ESP,everyone,1993,77.7
ESP,everyone,1994,78.1
ESP,everyone,1995,78.1
ESP,everyone,1996,78.3
ESP,everyone,1997,78.8
ESP,everyone,1998,78.9
ESP,everyone,1999,78.8
ESP,everyone,2000,79.3
ESP,everyone,2001,79.8
ESP,everyone,2002,79.9
ESP,everyone,2003,79.7
ESP,everyone,2004,80.4
ESP,everyone,2005,80.3
ESP,everyone,2006,81.1
ESP,everyone,2007,81.2
ESP,everyone,2008,81.5
ESP,everyone,2009,81.9
ESP,everyone,2010,82.4
ESP,everyone,2011,82.6
ESP,everyone,2012,82.5
ESP,everyone,2013,83.2
ESP,everyone,2014,83.3
ESP,everyone,2015,82.9
ESP,everyone,2016,83.4
ESP,everyone,2017,83.4
ESP,everyone,2018,83.5
ESP,everyone,2019,83.9
ESP,everyone,2020,82.4
ESP,women,1960,72.2
ESP,women,1970,74.8
ESP,women,1975,76.3
ESP,women,1976,76.6
ESP,women,1977,77.1
ESP,women,1978,77.4
ESP,women,1979,78
ESP,women,1980,78.5
ESP,women,1981,78.8
ESP,women,1982,79.4
ESP,women,1983,79.1
ESP,women,1984,79.7
ESP,women,1985,79.6
ESP,women,1986,79.9
ESP,women,1987,80.2
ESP,women,1988,80.3
ESP,women,1989,80.5
ESP,women,1990,80.6
ESP,women,1991,80.7
ESP,women,1992,81.3
ESP,women,1993,81.3
ESP,women,1994,81.7
ESP,women,1995,81.8
ESP,women,1996,82
ESP,women,1997,82.4
ESP,women,1998,82.4
ESP,women,1999,82.3
ESP,women,2000,82.8
ESP,women,2001,83.2
ESP,women,2002,83.3
ESP,women,2003,83
ESP,women,2004,83.7
ESP,women,2005,83.6
ESP,women,2006,84.4
ESP,women,2007,84.4
ESP,women,2008,84.6
ESP,women,2009,85
ESP,women,2010,85.5
ESP,women,2011,85.6
ESP,women,2012,85.5
ESP,women,2013,86.1
ESP,women,2014,86.2
ESP,women,2015,85.7
ESP,women,2016,86.3
ESP,women,2017,86.1
ESP,women,2018,86.3
ESP,women,2019,86.7
ESP,women,2020,85.1
SWE,men,1960,71.2
SWE,men,1961,71.6
SWE,men,1962,71.3
SWE,men,1963,71.6
SWE,men,1964,71.7
SWE,men,1965,71.7
SWE,men,1966,71.9
SWE,men,1967,71.9
SWE,men,1968,71.7
SWE,men,1969,71.7
SWE,men,1970,72.3
SWE,men,1971,72
SWE,men,1972,72
SWE,men,1973,72.2
SWE,men,1974,72.2
SWE,men,1975,72.2
SWE,men,1976,72.2
SWE,men,1977,72.4
SWE,men,1978,72.5
SWE,men,1979,72.5
SWE,men,1980,72.8
SWE,men,1981,73.1
SWE,men,1982,73.5
SWE,men,1983,73.6
SWE,men,1984,73.9
SWE,men,1985,73.8
SWE,men,1986,74
SWE,men,1987,74.2
SWE,men,1988,74.1
SWE,men,1989,74.8
SWE,men,1990,74.8
SWE,men,1991,75
SWE,men,1992,75.4
SWE,men,1993,75.5
SWE,men,1994,76.1
SWE,men,1995,76.2
SWE,men,1996,76.6
SWE,men,1997,76.8
SWE,men,1998,76.9
SWE,men,1999,77.1
SWE,men,2000,77.4
SWE,men,2001,77.6
SWE,men,2002,77.7
SWE,men,2003,78
SWE,men,2004,78.4
SWE,men,2005,78.5
SWE,men,2006,78.8
SWE,men,2007,79
SWE,men,2008,79.2
SWE,men,2009,79.4
SWE,men,2010,79.6
SWE,men,2011,79.9
SWE,men,2012,79.9
SWE,men,2013,80.2
SWE,men,2014,80.4
SWE,men,2015,80.4
SWE,men,2016,80.6
SWE,men,2017,80.8
SWE,men,2018,80.9
SWE,men,2019,81.5
SWE,men,2020,80.7
SWE,everyone,1960,73.1
SWE,everyone,1961,73.5
SWE,everyone,1962,73.4
SWE,everyone,1963,73.6
SWE,everyone,1964,73.8
SWE,everyone,1965,73.9
SWE,everyone,1966,74.2
SWE,everyone,1967,74.2
SWE,everyone,1968,74.1
SWE,everyone,1969,74.2
SWE,everyone,1970,74.8
SWE,everyone,1971,74.8
SWE,everyone,1972,74.8
SWE,everyone,1973,75
SWE,everyone,1974,75.1
SWE,everyone,1975,75.2
SWE,everyone,1976,75.1
SWE,everyone,1977,75.6
SWE,everyone,1978,75.7
SWE,everyone,1979,75.7
SWE,everyone,1980,75.9
SWE,everyone,1981,76.2
SWE,everyone,1982,76.5
SWE,everyone,1983,76.7
SWE,everyone,1984,77
SWE,everyone,1985,76.8
SWE,everyone,1986,77.1
SWE,everyone,1987,77.3
SWE,everyone,1988,77.1
SWE,everyone,1989,77.8
SWE,everyone,1990,77.7
SWE,everyone,1991,77.9
SWE,everyone,1992,78.2
SWE,everyone,1993,78.2
SWE,everyone,1994,78.9
SWE,everyone,1995,79
SWE,everyone,1996,79.2
SWE,everyone,1997,79.4
SWE,everyone,1998,79.5
SWE,everyone,1999,79.6
SWE,everyone,2000,79.7
SWE,everyone,2001,79.9
SWE,everyone,2002,79.9
SWE,everyone,2003,80.3
SWE,everyone,2004,80.6
SWE,everyone,2005,80.7
SWE,everyone,2006,81
SWE,everyone,2007,81.1
SWE,everyone,2008,81.3
SWE,everyone,2009,81.5
SWE,everyone,2010,81.6
SWE,everyone,2011,81.9
SWE,everyone,2012,81.8
SWE,everyone,2013,82
SWE,everyone,2014,82.3
SWE,everyone,2015,82.3
SWE,everyone,2016,82.4
SWE,everyone,2017,82.5
SWE,everyone,2018,82.6
SWE,everyone,2019,83.2
SWE,everyone,2020,82.5
SWE,women,1960,74.9
SWE,women,1961,75.4
SWE,women,1962,75.4
SWE,women,1963,75.6
SWE,women,1964,75.9
SWE,women,1965,76.1
SWE,women,1966,76.5
SWE,women,1967,76.5
SWE,women,1968,76.4
SWE,women,1969,76.7
SWE,women,1970,77.3
SWE,women,1971,77.5
SWE,women,1972,77.6
SWE,women,1973,77.8
SWE,women,1974,78
SWE,women,1975,78.1
SWE,women,1976,78
SWE,women,1977,78.7
SWE,women,1978,78.8
SWE,women,1979,78.8
SWE,women,1980,79
SWE,women,1981,79.3
SWE,women,1982,79.5
SWE,women,1983,79.8
SWE,women,1984,80.1
SWE,women,1985,79.8
SWE,women,1986,80.2
SWE,women,1987,80.3
SWE,women,1988,80
SWE,women,1989,80.7
SWE,women,1990,80.5
SWE,women,1991,80.7
SWE,women,1992,81
SWE,women,1993,80.9
SWE,women,1994,81.6
SWE,women,1995,81.7
SWE,women,1996,81.7
SWE,women,1997,82
SWE,women,1998,82.1
SWE,women,1999,82
SWE,women,2000,82
SWE,women,2001,82.2
SWE,women,2002,82.1
SWE,women,2003,82.5
SWE,women,2004,82.8
SWE,women,2005,82.9
SWE,women,2006,83.1
SWE,women,2007,83.1
SWE,women,2008,83.3
SWE,women,2009,83.5
SWE,women,2010,83.6
SWE,women,2011,83.8
SWE,women,2012,83.6
SWE,women,2013,83.8
SWE,women,2014,84.2
SWE,women,2015,84.1
SWE,women,2016,84.1
SWE,women,2017,84.1
SWE,women,2018,84.3
SWE,women,2019,84.8
SWE,women,2020,84.2
CHE,men,1960,68.7
CHE,men,1961,68.9
CHE,men,1962,68.4
CHE,men,1963,68.3
CHE,men,1964,69.2
CHE,men,1965,69.5
CHE,men,1966,69.6
CHE,men,1967,69.7
CHE,men,1968,69.8
CHE,men,1969,69.7
CHE,men,1970,70
CHE,men,1971,70.2
CHE,men,1972,70.6
CHE,men,1973,71
CHE,men,1974,71.2
CHE,men,1975,71.5
CHE,men,1976,71.6
CHE,men,1977,72
CHE,men,1978,71.9
CHE,men,1979,72.3
CHE,men,1980,72.3
CHE,men,1981,72.5
CHE,men,1982,72.8
CHE,men,1983,72.7
CHE,men,1984,73.4
CHE,men,1985,73.5
CHE,men,1986,73.7
CHE,men,1987,74
CHE,men,1988,73.9
CHE,men,1989,74.1
CHE,men,1990,74
CHE,men,1991,74.2
CHE,men,1992,74.5
CHE,men,1993,75
CHE,men,1994,75.2
CHE,men,1995,75.4
CHE,men,1996,76
CHE,men,1997,76.3
CHE,men,1998,76.4
CHE,men,1999,76.8
CHE,men,2000,77
CHE,men,2001,77.5
CHE,men,2002,77.9
CHE,men,2003,78
CHE,men,2004,78.6
CHE,men,2005,78.7
CHE,men,2006,79.2
CHE,men,2007,79.5
CHE,men,2008,79.8
CHE,men,2009,79.9
CHE,men,2010,80.3
CHE,men,2011,80.5
CHE,men,2012,80.6
CHE,men,2013,80.7
CHE,men,2014,81.1
CHE,men,2015,80.8
CHE,men,2016,81.7
CHE,men,2017,81.6
CHE,men,2018,81.9
CHE,men,2019,82.1
CHE,men,2020,81.1
CHE,everyone,1960,71.4
CHE,everyone,1961,71.8
CHE,everyone,1962,71.3
CHE,everyone,1963,71.3
CHE,everyone,1964,72.2
CHE,everyone,1965,72.3
CHE,everyone,1966,72.5
CHE,everyone,1967,72.8
CHE,everyone,1968,72.7
CHE,everyone,1969,72.7
CHE,everyone,1970,73.1
CHE,everyone,1971,73.3
CHE,everyone,1972,73.8
CHE,everyone,1973,74.1
CHE,everyone,1974,74.4
CHE,everyone,1975,74.8
CHE,everyone,1976,74.9
CHE,everyone,1977,75.4
CHE,everyone,1978,75.4
CHE,everyone,1979,75.7
CHE,everyone,1980,75.7
CHE,everyone,1981,75.9
CHE,everyone,1982,76.2
CHE,everyone,1983,76.2
CHE,everyone,1984,76.9
CHE,everyone,1985,77
CHE,everyone,1986,77.1
CHE,everyone,1987,77.5
CHE,everyone,1988,77.5
CHE,everyone,1989,77.7
CHE,everyone,1990,77.5
CHE,everyone,1991,77.8
CHE,everyone,1992,78.1
CHE,everyone,1993,78.4
CHE,everyone,1994,78.6
CHE,everyone,1995,78.7
CHE,everyone,1996,79.1
CHE,everyone,1997,79.3
CHE,everyone,1998,79.6
CHE,everyone,1999,79.8
CHE,everyone,2000,79.9
CHE,everyone,2001,80.4
CHE,everyone,2002,80.6
CHE,everyone,2003,80.6
CHE,everyone,2004,81.2
CHE,everyone,2005,81.4
CHE,everyone,2006,81.7
CHE,everyone,2007,82
CHE,everyone,2008,82.2
CHE,everyone,2009,82.3
CHE,everyone,2010,82.6
CHE,everyone,2011,82.8
CHE,everyone,2012,82.8
CHE,everyone,2013,82.9
CHE,everyone,2014,83.3
CHE,everyone,2015,83
CHE,everyone,2016,83.7
CHE,everyone,2017,83.6
CHE,everyone,2018,83.8
CHE,everyone,2019,84
CHE,everyone,2020,83.2
CHE,women,1960,74.1
CHE,women,1961,74.6
CHE,women,1962,74.1
CHE,women,1963,74.3
CHE,women,1964,75.2
CHE,women,1965,75.1
CHE,women,1966,75.3
CHE,women,1967,75.8
CHE,women,1968,75.6
CHE,women,1969,75.7
CHE,women,1970,76.2
CHE,women,1971,76.3
CHE,women,1972,76.9
CHE,women,1973,77.1
CHE,women,1974,77.6
CHE,women,1975,78.1
CHE,women,1976,78.2
CHE,women,1977,78.8
CHE,women,1978,78.8
CHE,women,1979,79
CHE,women,1980,79
CHE,women,1981,79.3
CHE,women,1982,79.6
CHE,women,1983,79.7
CHE,women,1984,80.3
CHE,women,1985,80.4
CHE,women,1986,80.5
CHE,women,1987,80.9
CHE,women,1988,81
CHE,women,1989,81.2
CHE,women,1990,80.9
CHE,women,1991,81.4
CHE,women,1992,81.6
CHE,women,1993,81.7
CHE,women,1994,82
CHE,women,1995,81.9
CHE,women,1996,82.2
CHE,women,1997,82.2
CHE,women,1998,82.7
CHE,women,1999,82.7
CHE,women,2000,82.8
CHE,women,2001,83.2
CHE,women,2002,83.2
CHE,women,2003,83.2
CHE,women,2004,83.8
CHE,women,2005,84
CHE,women,2006,84.2
CHE,women,2007,84.4
CHE,women,2008,84.6
CHE,women,2009,84.6
CHE,women,2010,84.9
CHE,women,2011,85
CHE,women,2012,84.9
CHE,women,2013,85
CHE,women,2014,85.4
CHE,women,2015,85.1
CHE,women,2016,85.6
CHE,women,2017,85.6
CHE,women,2018,85.7
CHE,women,2019,85.8
CHE,women,2020,85.2
TUR,men,1960,46.3
TUR,men,1961,47
TUR,men,1962,47.6
TUR,men,1963,48.2
TUR,men,1964,48.9
TUR,men,1965,49.5
TUR,men,1966,50.1
TUR,men,1967,50.8
TUR,men,1968,51.3
TUR,men,1969,51.6
TUR,men,1970,52
TUR,men,1971,52.4
TUR,men,1972,52.8
TUR,men,1973,53.2
TUR,men,1974,53.5
TUR,men,1975,53.9
TUR,men,1976,54.2
TUR,men,1977,54.6
TUR,men,1978,55
TUR,men,1979,55.4
TUR,men,1980,55.8
TUR,men,1981,56.3
TUR,men,1982,56.7
TUR,men,1983,57.5
TUR,men,1984,58.6
TUR,men,1985,59.8
TUR,men,1986,60.9
TUR,men,1987,62.1
TUR,men,1988,62.9
TUR,men,1989,63.4
TUR,men,1990,65.4
TUR,men,1991,65.7
TUR,men,1992,66.1
TUR,men,1993,66.4
TUR,men,1994,66.8
TUR,men,1995,67.2
TUR,men,1996,67.6
TUR,men,1997,68
TUR,men,1998,68.3
TUR,men,1999,68.6
TUR,men,2000,69
TUR,men,2001,69.4
TUR,men,2002,69.8
TUR,men,2003,70.2
TUR,men,2004,70.6
TUR,men,2005,71
TUR,men,2006,71.2
TUR,men,2007,71.4
TUR,men,2008,71.5
TUR,men,2009,71.7
TUR,men,2010,71.8
TUR,men,2011,72
TUR,men,2012,72
TUR,men,2013,75.3
TUR,men,2014,75.3
TUR,men,2015,75.3
TUR,men,2016,75.3
TUR,men,2017,75.3
TUR,men,2018,75.6
TUR,men,2019,75.9
TUR,everyone,1960,48.3
TUR,everyone,1961,49
TUR,everyone,1962,49.7
TUR,everyone,1963,50.3
TUR,everyone,1964,51
TUR,everyone,1965,51.6
TUR,everyone,1966,52.2
TUR,everyone,1967,52.9
TUR,everyone,1968,53.4
TUR,everyone,1969,53.8
TUR,everyone,1970,54.2
TUR,everyone,1971,54.6
TUR,everyone,1972,55
TUR,everyone,1973,55.4
TUR,everyone,1974,55.7
TUR,everyone,1975,56.1
TUR,everyone,1976,56.5
TUR,everyone,1977,56.9
TUR,everyone,1978,57.3
TUR,everyone,1979,57.7
TUR,everyone,1980,58.1
TUR,everyone,1981,58.5
TUR,everyone,1982,58.9
TUR,everyone,1983,59.7
TUR,everyone,1984,60.9
TUR,everyone,1985,62.1
TUR,everyone,1986,63.2
TUR,everyone,1987,64.4
TUR,everyone,1988,65.2
TUR,everyone,1989,65.7
TUR,everyone,1990,67.5
TUR,everyone,1991,67.8
TUR,everyone,1992,68.2
TUR,everyone,1993,68.5
TUR,everyone,1994,68.9
TUR,everyone,1995,69.3
TUR,everyone,1996,69.7
TUR,everyone,1997,70.1
TUR,everyone,1998,70.3
TUR,everyone,1999,70.7
TUR,everyone,2000,71.1
TUR,everyone,2001,71.5
TUR,everyone,2002,71.9
TUR,everyone,2003,72.3
TUR,everyone,2004,72.7
TUR,everyone,2005,73.1
TUR,everyone,2006,73.4
TUR,everyone,2007,73.7
TUR,everyone,2008,73.9
TUR,everyone,2009,74.1
TUR,everyone,2010,74.3
TUR,everyone,2011,74.6
TUR,everyone,2012,74.6
TUR,everyone,2013,78
TUR,everyone,2014,78
TUR,everyone,2015,78
TUR,everyone,2016,78
TUR,everyone,2017,78.1
TUR,everyone,2018,78.3
TUR,everyone,2019,78.6
TUR,women,1960,50.3
TUR,women,1961,51
TUR,women,1962,51.7
TUR,women,1963,52.3
TUR,women,1964,53
TUR,women,1965,53.6
TUR,women,1966,54.3
TUR,women,1967,54.9
TUR,women,1968,55.5
TUR,women,1969,55.9
TUR,women,1970,56.3
TUR,women,1971,56.7
TUR,women,1972,57.1
TUR,women,1973,57.5
TUR,women,1974,57.9
TUR,women,1975,58.3
TUR,women,1976,58.7
TUR,women,1977,59.2
TUR,women,1978,59.6
TUR,women,1979,60
TUR,women,1980,60.3
TUR,women,1981,60.7
TUR,women,1982,61.1
TUR,women,1983,61.9
TUR,women,1984,63.1
TUR,women,1985,64.3
TUR,women,1986,65.5
TUR,women,1987,66.7
TUR,women,1988,67.5
TUR,women,1989,68
TUR,women,1990,69.5
TUR,women,1991,69.8
TUR,women,1992,70.2
TUR,women,1993,70.6
TUR,women,1994,71
TUR,women,1995,71.3
TUR,women,1996,71.8
TUR,women,1997,72.2
TUR,women,1998,72.3
TUR,women,1999,72.7
TUR,women,2000,73.1
TUR,women,2001,73.5
TUR,women,2002,73.9
TUR,women,2003,74.4
TUR,women,2004,74.8
TUR,women,2005,75.2
TUR,women,2006,75.6
TUR,women,2007,75.9
TUR,women,2008,76.2
TUR,women,2009,76.5
TUR,women,2010,76.8
TUR,women,2011,77.1
TUR,women,2012,77.2
TUR,women,2013,80.7
TUR,women,2014,80.7
TUR,women,2015,80.7
TUR,women,2016,80.7
TUR,women,2017,80.8
TUR,women,2018,81
TUR,women,2019,81.3
GBR,men,1960,67.9
GBR,men,1961,67.8
GBR,men,1970,68.7
GBR,men,1971,68.8
GBR,men,1980,70.2
GBR,men,1981,70.8
GBR,men,1982,71.1
GBR,men,1983,71.3
GBR,men,1984,71.6
GBR,men,1985,71.7
GBR,men,1986,71.9
GBR,men,1987,72.3
GBR,men,1988,72.4
GBR,men,1989,72.6
GBR,men,1990,72.9
GBR,men,1991,73.1
GBR,men,1992,73.6
GBR,men,1993,73.5
GBR,men,1994,74.1
GBR,men,1995,74
GBR,men,1996,74.3
GBR,men,1997,74.6
GBR,men,1998,74.8
GBR,men,1999,75
GBR,men,2000,75.5
GBR,men,2001,75.8
GBR,men,2002,76
GBR,men,2003,76.2
GBR,men,2004,76.8
GBR,men,2005,77
GBR,men,2006,77.3
GBR,men,2007,77.6
GBR,men,2008,77.7
GBR,men,2009,78.3
GBR,men,2010,78.6
GBR,men,2011,79
GBR,men,2012,79.1
GBR,men,2013,79.2
GBR,men,2014,79.5
GBR,men,2015,79.2
GBR,men,2016,79.4
GBR,men,2017,79.5
GBR,men,2018,79.5
GBR,men,2019,79.6
GBR,men,2020,78.4
GBR,everyone,1960,70.8
GBR,everyone,1961,70.7
GBR,everyone,1970,71.9
GBR,everyone,1971,71.9
GBR,everyone,1980,73.2
GBR,everyone,1981,73.8
GBR,everyone,1982,74.1
GBR,everyone,1983,74.3
GBR,everyone,1984,74.5
GBR,everyone,1985,74.7
GBR,everyone,1986,74.8
GBR,everyone,1987,75.2
GBR,everyone,1988,75.3
GBR,everyone,1989,75.4
GBR,everyone,1990,75.7
GBR,everyone,1991,75.9
GBR,everyone,1992,76.3
GBR,everyone,1993,76.2
GBR,everyone,1994,76.8
GBR,everyone,1995,76.7
GBR,everyone,1996,76.9
GBR,everyone,1997,77.2
GBR,everyone,1998,77.3
GBR,everyone,1999,77.5
GBR,everyone,2000,77.9
GBR,everyone,2001,78.2
GBR,everyone,2002,78.3
GBR,everyone,2003,78.4
GBR,everyone,2004,79
GBR,everyone,2005,79.2
GBR,everyone,2006,79.5
GBR,everyone,2007,79.7
GBR,everyone,2008,79.8
GBR,everyone,2009,80.4
GBR,everyone,2010,80.6
GBR,everyone,2011,81
GBR,everyone,2012,81
GBR,everyone,2013,81.1
GBR,everyone,2014,81.4
GBR,everyone,2015,81
GBR,everyone,2016,81.2
GBR,everyone,2017,81.3
GBR,everyone,2018,81.3
GBR,everyone,2019,81.4
GBR,everyone,2020,80.4
GBR,women,1960,73.7
GBR,women,1961,73.6
GBR,women,1970,75
GBR,women,1971,75
GBR,women,1980,76.2
GBR,women,1981,76.8
GBR,women,1982,77
GBR,women,1983,77.3
GBR,women,1984,77.4
GBR,women,1985,77.6
GBR,women,1986,77.7
GBR,women,1987,78
GBR,women,1988,78.1
GBR,women,1989,78.1
GBR,women,1990,78.5
GBR,women,1991,78.7
GBR,women,1992,79
GBR,women,1993,78.9
GBR,women,1994,79.5
GBR,women,1995,79.3
GBR,women,1996,79.5
GBR,women,1997,79.7
GBR,women,1998,79.8
GBR,women,1999,79.9
GBR,women,2000,80.3
GBR,women,2001,80.5
GBR,women,2002,80.6
GBR,women,2003,80.5
GBR,women,2004,81.1
GBR,women,2005,81.3
GBR,women,2006,81.6
GBR,women,2007,81.8
GBR,women,2008,81.8
GBR,women,2009,82.4
GBR,women,2010,82.6
GBR,women,2011,83
GBR,women,2012,82.8
GBR,women,2013,82.9
GBR,women,2014,83.2
GBR,women,2015,82.8
GBR,women,2016,83
GBR,women,2017,83.1
GBR,women,2018,83.1
GBR,women,2019,83.3
GBR,women,2020,82.4
USA,men,1960,66.6
USA,men,1961,67.1
USA,men,1962,66.9
USA,men,1963,66.6
USA,men,1964,66.8
USA,men,1965,66.8
USA,men,1966,66.7
USA,men,1967,67
USA,men,1968,66.6
USA,men,1969,66.8
USA,men,1970,67.1
USA,men,1971,67.4
USA,men,1972,67.4
USA,men,1973,67.6
USA,men,1974,68.2
USA,men,1975,68.8
USA,men,1976,69.1
USA,men,1977,69.5
USA,men,1978,69.6
USA,men,1979,70
USA,men,1980,70
USA,men,1981,70.4
USA,men,1982,70.8
USA,men,1983,71
USA,men,1984,71.1
USA,men,1985,71.1
USA,men,1986,71.2
USA,men,1987,71.4
USA,men,1988,71.4
USA,men,1989,71.7
USA,men,1990,71.8
USA,men,1991,72
USA,men,1992,72.3
USA,men,1993,72.2
USA,men,1994,72.4
USA,men,1995,72.5
USA,men,1996,73.1
USA,men,1997,73.6
USA,men,1998,73.8
USA,men,1999,73.9
USA,men,2000,74.1
USA,men,2001,74.3
USA,men,2002,74.4
USA,men,2003,74.5
USA,men,2004,75
USA,men,2005,75
USA,men,2006,75.2
USA,men,2007,75.5
USA,men,2008,75.6
USA,men,2009,76
USA,men,2010,76.2
USA,men,2011,76.3
USA,men,2012,76.4
USA,men,2013,76.4
USA,men,2014,76.5
USA,men,2015,76.3
USA,men,2016,76.2
USA,men,2017,76.1
USA,men,2018,76.2
USA,men,2019,76.3
USA,men,2020,75.5
USA,everyone,1960,69.9
USA,everyone,1961,70.4
USA,everyone,1962,70.2
USA,everyone,1963,70
USA,everyone,1964,70.3
USA,everyone,1965,70.3
USA,everyone,1966,70.3
USA,everyone,1967,70.7
USA,everyone,1968,70.4
USA,everyone,1969,70.6
USA,everyone,1970,70.9
USA,everyone,1971,71.2
USA,everyone,1972,71.3
USA,everyone,1973,71.5
USA,everyone,1974,72.1
USA,everyone,1975,72.7
USA,everyone,1976,73
USA,everyone,1977,73.4
USA,everyone,1978,73.5
USA,everyone,1979,73.9
USA,everyone,1980,73.7
USA,everyone,1981,74.1
USA,everyone,1982,74.5
USA,everyone,1983,74.6
USA,everyone,1984,74.7
USA,everyone,1985,74.7
USA,everyone,1986,74.7
USA,everyone,1987,74.9
USA,everyone,1988,74.9
USA,everyone,1989,75.1
USA,everyone,1990,75.3
USA,everyone,1991,75.5
USA,everyone,1992,75.7
USA,everyone,1993,75.5
USA,everyone,1994,75.7
USA,everyone,1995,75.7
USA,everyone,1996,76.1
USA,everyone,1997,76.5
USA,everyone,1998,76.7
USA,everyone,1999,76.7
USA,everyone,2000,76.7
USA,everyone,2001,76.9
USA,everyone,2002,77
USA,everyone,2003,77.1
USA,everyone,2004,77.6
USA,everyone,2005,77.6
USA,everyone,2006,77.8
USA,everyone,2007,78.1
USA,everyone,2008,78.1
USA,everyone,2009,78.5
USA,everyone,2010,78.6
USA,everyone,2011,78.7
USA,everyone,2012,78.8
USA,everyone,2013,78.8
USA,everyone,2014,78.9
USA,everyone,2015,78.7
USA,everyone,2016,78.7
USA,everyone,2017,78.6
USA,everyone,2018,78.7
USA,everyone,2019,78.9
USA,everyone,2020,77.3
USA,women,1960,73.1
USA,women,1961,73.6
USA,women,1962,73.5
USA,women,1963,73.4
USA,women,1964,73.7
USA,women,1965,73.8
USA,women,1966,73.8
USA,women,1967,74.3
USA,women,1968,74.1
USA,women,1969,74.4
USA,women,1970,74.7
USA,women,1971,75
USA,women,1972,75.1
USA,women,1973,75.3
USA,women,1974,75.9
USA,women,1975,76.6
USA,women,1976,76.8
USA,women,1977,77.2
USA,women,1978,77.3
USA,women,1979,77.8
USA,women,1980,77.4
USA,women,1981,77.8
USA,women,1982,78.1
USA,women,1983,78.1
USA,women,1984,78.2
USA,women,1985,78.2
USA,women,1986,78.2
USA,women,1987,78.3
USA,women,1988,78.3
USA,women,1989,78.5
USA,women,1990,78.8
USA,women,1991,78.9
USA,women,1992,79.1
USA,women,1993,78.8
USA,women,1994,79
USA,women,1995,78.9
USA,women,1996,79.1
USA,women,1997,79.4
USA,women,1998,79.5
USA,women,1999,79.4
USA,women,2000,79.3
USA,women,2001,79.5
USA,women,2002,79.6
USA,women,2003,79.7
USA,women,2004,80.1
USA,women,2005,80.1
USA,women,2006,80.3
USA,women,2007,80.6
USA,women,2008,80.6
USA,women,2009,80.9
USA,women,2010,81
USA,women,2011,81.1
USA,women,2012,81.2
USA,women,2013,81.2
USA,women,2014,81.3
USA,women,2015,81.1
USA,women,2016,81.1
USA,women,2017,81.1
USA,women,2018,81.2
USA,women,2019,81.4
USA,women,2020,80.2
BRA,men,1960,52.3
BRA,men,1961,52.7
BRA,men,1962,53.1
BRA,men,1963,53.5
BRA,men,1964,53.9
BRA,men,1965,54.4
BRA,men,1966,54.8
BRA,men,1967,55.2
BRA,men,1968,55.6
BRA,men,1969,56
BRA,men,1970,56.4
BRA,men,1971,56.8
BRA,men,1972,57.2
BRA,men,1973,57.6
BRA,men,1974,58
BRA,men,1975,58.3
BRA,men,1976,58.7
BRA,men,1977,59
BRA,men,1978,59.3
BRA,men,1979,59.6
BRA,men,1980,59.9
BRA,men,1981,60.2
BRA,men,1982,60.5
BRA,men,1983,60.8
BRA,men,1984,61.1
BRA,men,1985,61.4
BRA,men,1986,61.7
BRA,men,1987,62
BRA,men,1988,62.4
BRA,men,1989,62.7
BRA,men,1990,63.1
BRA,men,1991,63.4
BRA,men,1992,63.8
BRA,men,1993,64.1
BRA,men,1994,64.5
BRA,men,1995,64.8
BRA,men,1996,65.1
BRA,men,1997,65.5
BRA,men,1998,65.8
BRA,men,1999,66.1
BRA,men,2000,66.4
BRA,men,2001,66.8
BRA,men,2002,67.1
BRA,men,2003,67.4
BRA,men,2004,67.8
BRA,men,2005,68.2
BRA,men,2006,68.5
BRA,men,2007,68.9
BRA,men,2008,69.3
BRA,men,2009,69.6
BRA,men,2010,70
BRA,men,2011,70.3
BRA,men,2012,70.6
BRA,men,2013,70.8
BRA,men,2014,71.1
BRA,men,2015,71.3
BRA,men,2016,71.6
BRA,men,2017,71.8
BRA,men,2018,72
BRA,men,2019,72.2
BRA,everyone,1960,54.2
BRA,everyone,1961,54.7
BRA,everyone,1962,55.2
BRA,everyone,1963,55.7
BRA,everyone,1964,56.2
BRA,everyone,1965,56.7
BRA,everyone,1966,57.1
BRA,everyone,1967,57.6
BRA,everyone,1968,58.1
BRA,everyone,1969,58.5
BRA,everyone,1970,59
BRA,everyone,1971,59.4
BRA,everyone,1972,59.8
BRA,everyone,1973,60.2
BRA,everyone,1974,60.6
BRA,everyone,1975,60.9
BRA,everyone,1976,61.3
BRA,everyone,1977,61.7
BRA,everyone,1978,62
